Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],,,,,,,,,,,
Germany,DEU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,28.55499015,28.54845537,28.5011768,28.50600427,28.40519469,28.55636088,28.94442051,29.18131669,28.95502183,..,,,,,,,,,,,
Germany,DEU,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.6141968,100.8382492,100.5386429,101.66745,102.6775589,104.0223618,103.8945618,102.5161819,101.0990601,..,,,,,,,,,,,
Germany,DEU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.961369991,0.964460015,0.965309978,0.966109991,0.963729978,0.957650006,0.960990012,0.965369999,0.970099986,..,,,,,,,,,,,
Germany,DEU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.1676102,100.8108902,99.71071625,98.82263947,98.81199646,98.40927887,97.59349823,97.54060364,97.10997772,..,,,,,,,,,,,
Germany,DEU,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,
Germany,DEU,Surface area (sq. km),AG.SRF.TOTL.K2,357170,357340,357380,357410,357580,357580,357580,357580,357590,..,,,,,,,,,,,
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.62298611,11.61150337,11.4825632,11.47872896,11.29612025,11.41912242,11.45888366,11.41112384,10.5483889,..,,,,,,,,,,,
Germany,DEU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,38.72689503,38.78740347,38.78740347,38.46910538,38.83287543,38.54171536,,,,,,,,,,,
Germany,DEU,Time required to start a business (days),IC.REG.DURS,14.5,14.5,14.5,10.5,8,8,8,8,..,..,,,,,,,,,,,
Germany,DEU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,
Germany,DEU,Urban population growth (annual %),SP.URB.GROW,0.200687484,0.285857247,0.429833546,0.878656939,0.838301068,0.421625392,0.366515156,0.308266936,0.181157523,0.159749771,,,,,,,,,,,
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,34.535,33.962,34.643,22.432,20.025,20.42,19.275,17.701,17.278,..,,,,,,,,,,,
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.84537706,17.14842354,16.79193451,16.17450811,16.36380056,16.5583314,16.03163069,16.72920471,18.22892757,16.81862779,,,,,,,,,,,
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,44.77869986,44.77869986,44.77869986,44.77869986,44.77869986,44.77869986,44.77869986,44.77869986,..,..,,,,,,,,,,,
India,IND,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,81.4,..,81.4,..,..,..,..,89.4,,,,,,,,,,,
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.498202508,1.527674907,1.642467654,1.631321083,1.639915139,1.713496761,1.791032878,1.775922673,..,..,,,,,,,,,,,
India,IND,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,53.5,..,..,..,66.7,66.7,,,,,,,,,,,
India,IND,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,718.2959462,758.1106752,797.349232,..,..,..,..,..,..,..,,,,,,,,,,,
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,595.0623412,600.9660369,630.9008678,..,..,..,..,..,..,..,,,,,,,,,,,
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.53443066,25.4308613,22.96796301,19.81318916,19.15823491,18.79176484,19.9278286,18.69098271,18.70889869,21.39853422,,,,,,,,,,,
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3.92576E+11,4.27245E+11,4.57507E+11,4.78826E+11,4.55502E+11,5.11473E+11,5.2103E+11,5.60871E+11,5.65053E+11,6.12866E+11,,,,,,,,,,,
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.467,2.406,2.306,2.287,2.273,2.2,2.177,2.109,2.051,..,,,,,,,,,,,
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,23995685014,28153031270,34576643694,44009492130,44458571546,39966091359,42117450737,50610647354,64362364994,44727277563,,,,,,,,,,,
India,IND,Forest area (sq. km),AG.LND.FRST.K2,700288,702952,705616,708280,710944,713608,716272,718936,721600,..,,,,,,,,,,,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1.82764E+12,1.85672E+12,2.03913E+12,2.10359E+12,2.2948E+12,2.65147E+12,2.70293E+12,2.83155E+12,2.66769E+12,3.1763E+12,,,,,,,,,,,
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.456388753,6.386106401,7.410227605,7.996253786,8.256305502,6.795383419,6.453851345,3.73791852,-6.596080522,8.681228731,,,,,,,,,,,
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1470,1500,1550,1590,1660,1800,1980,2080,1890,2150,,,,,,,,,,,
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4770,4950,5130,5350,5660,6050,6520,6820,6360,7130,,,,,,,,,,,
India,IND,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.87099E+12,1.94112E+12,2.021E+12,2.0976E+12,2.22642E+12,2.43959E+12,2.71333E+12,2.87465E+12,2.64149E+12,3.02342E+12,,,,,,,,,,,
India,IND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,6.0809E+12,6.39686E+12,6.70084E+12,7.07673E+12,7.57706E+12,8.18743E+12,8.92504E+12,9.4346E+12,8.88383E+12,1.00349E+13,,,,,,,,,,,
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,38.34741567,34.02320208,34.26780562,32.11673014,30.17269167,30.98217576,32.34321821,30.22101732,27.8963067,31.18427721,,,,,,,,,,,
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,7.699918013,8.86996678,9.217166203,8.021878855,7.660357231,7.360672823,9.040355719,10.22349936,11.0322568,10.21221554,,,,,,,,,,,
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83,83,85,87,88,90,93,95,89,89,,,,,,,,,,,
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.25929106,28.41327065,25.95422274,22.10972471,20.9242508,21.95073212,23.68914073,21.27154523,19.09645489,23.89173153,,,,,,,,,,,
India,IND,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,8.4,8.3,8.2,8.1,8.1,..,..,,,,,,,,,,,
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.39852769,28.40489956,27.6564012,27.34739148,26.61899994,26.50001665,26.4120919,24.59645788,24.53106619,25.88743457,,,,,,,,,,,
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.93438627,6.186503979,3.331756917,2.279588108,3.237974951,3.969257934,3.884240272,2.390748792,5.600919236,9.966416661,,,,,,,,,,,
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.887,68.46,69.074,69.636,70.117,70.467,70.71,70.91,70.15,..,,,,,,,,,,,
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,43.03489315,42.02271255,38.52647864,31.4739416,27.28741289,28.25471031,31.04934598,28.62030916,24.35112396,30.48627347,,,,,,,,,,,
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.618167619,2.548825679,2.543982503,2.457450601,2.543151188,2.531462588,2.433922067,2.519120764,2.88463275,2.657790031,,,,,,,,,,,
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,67.84853606,68.6455143,72.21351677,75.67324414,84.25058892,86.31708801,85.90350833,83.25286162,82.621059,81.98893361,,,,,,,,,,,
India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,52,49.1,46.2,43.6,41,38.7,36.4,34.3,32.4,30.6,,,,,,,,,,,
India,IND,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,90.08283332,92.44597165,93.82252823,104.2283051,107.0105809,102.4693962,96.32259344,98.02427941,105.0955464,..,,,,,,,,,,,
India,IND,Net migration,SM.POP.NETM,-180991,-236387,-310694,-475094,68119,-219656,-561563,-593495,-34772,-301970,,,,,,,,,,,
India,IND,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1681849976,2456340088,2991820068,3174350098,2679040039,3198139893,2461989990,2550320068,1794209961,3118699951,,,,,,,,,,,
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,68820517838,69970360847,70388642797,68909693353,62744364090,68967175500,78790170929,83332078002,83149172934,89375152218,,,,,,,,,,,
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,428.659862,434.2581749,439.6780929,444.931708,450.2357199,455.468934,460.4493174,465.1946394,469.6595667,..,,,,,,,,,,,
India,IND,Population growth (annual %),SP.POP.GROW,1.33219205,1.297548835,1.240362184,1.18779532,1.185046229,1.155624491,1.087527722,1.025310772,0.955220858,0.797216094,,,,,,,,,,,
India,IND,"Population, total",SP.POP.TOTL,1274487215,1291132063,1307246509,1322866505,1338636340,1354195680,1369003306,1383112050,1396387127,1407563842,,,,,,,,,,,
India,IND,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,18.7,18.1,13.4,11.1,10,..,..,,,,,,,,,,,
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,
India,IND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,
India,IND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,29.4,36.3,..,33.4,..,..,..,..,,,,,,,,,,,
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,96.20088959,97.57112122,97.71131897,96.23069763,94.37374878,..,91.66149139,94.55913544,97.3657074,,,,,,,,,,,
India,IND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,12.59987277,12.60899341,11.55062064,12.41520954,12.85101699,12.7267619,13.18853295,..,..,..,,,,,,,,,,,
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.7612991,103.4455719,100.1041107,100.1130295,99.42523956,97.64243317,97.35142517,96.82868195,99.90045929,102.0513077,,,,,,,,,,,
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.003399968,1.035693049,1.032517552,1.03027153,1.030451775,1.084020019,1.015334487,1.019774318,1.007327437,0.99164027,,,,,,,,,,,
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,69.01283264,68.75912476,74.1415329,73.8656311,75.09179688,73.47688293,74.12949371,73.79296875,75.48119354,77.98330688,,,,,,,,,,,
India,IND,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,75.55555556,73.33333333,81.11111111,77.7778,81.11113333,91.11113333,77.7778,75.55556667,76.6667,..,,,,,,,,,,,
India,IND,Surface area (sq. km),AG.SRF.TOTL.K2,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287260,..,,,,,,,,,,,
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.83677172,11.00162569,9.984654191,10.56970905,11.14773842,11.38744398,12.01742775,..,..,..,,,,,,,,,,,
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,3.479305985,3.479306895,3.479306895,3.479306571,3.479306571,4.395609044,,,,,,,,,,,
India,IND,Time required to start a business (days),IC.REG.DURS,..,32.6,35,30,28.5,29.8,16.5,17.5,..,..,,,,,,,,,,,
India,IND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,6.71426991,8.080001212,18.62962054,11.20633835,17.26337804,10.0846698,11.39755392,9.002255954,15.191304,7.310951997,,,,,,,,,,,
India,IND,Urban population growth (annual %),SP.URB.GROW,2.470338202,2.457264391,2.423844627,2.394052977,2.413097263,2.407475136,2.359169975,2.315801985,2.263634557,2.125468465,,,,,,,,,,,
Indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,44.762,43.219,40.797,38.928,36.615,36.012,35.293,34.867,34.485,..,,,,,,,,,,,
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.37397424,13.35669916,13.336755,13.49264356,13.47874855,13.15663085,12.80849756,12.71260266,13.70246601,13.28068349,,,,,,,,,,,
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,9.674233418,10.01283314,10.35143285,10.69003257,11.02863229,11.02863229,11.02863229,11.02863229,..,..,,,,,,,,,,,
Indonesia,IDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,83.1,87.4,..,..,92.6,90.9,93.6,94.7,..,..,,,,,,,,,,,
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.924325888,1.768585051,1.888578445,1.885623811,1.842694957,1.955849726,2.160470329,2.299255915,..,..,,,,,,,,,,,
Indonesia,IDN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,61.9,62,61.6,60,59.4,63.6,..,..,..,..,,,,,,,,,,,
Indonesia,IDN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,40.76803287,43.42926373,43.4238447,46.77406625,47.95567377,46.96393572,47.23182828,46.50632361,53.71313388,..,,,,,,,,,,,
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,728.1833488,769.4967668,808.4189721,910,956,1021,1064,1084,..,..,,,,,,,,,,,
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,847.1720441,858.8057274,880.121002,..,..,..,..,..,..,..,,,,,,,,,,,
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.59437879,23.92357638,23.6659846,21.16017926,19.08899385,20.17730444,21.0027465,18.5915278,17.27142134,21.56081101,,,,,,,,,,,
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2.52623E+11,2.63644E+11,2.92565E+11,3.07749E+11,3.18942E+11,3.53564E+11,3.79589E+11,4.02106E+11,4.17046E+11,4.16471E+11,,,,,,,,,,,
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.49,2.427,2.389,2.345,2.309,2.262,2.234,2.215,2.194,..,,,,,,,,,,,
Indonesia,IDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,21200778608,23281742362,25120732060,19779127977,4541713739,20510310832,18909826044,24993551748,19175077748,21362021181,,,,,,,,,,,
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,978066.8,968804.2,959541.6,950279,952718,939498,933442.7,927387.3,921332,..,,,,,,,,,,,
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,9.1787E+11,9.12524E+11,8.90815E+11,8.60854E+11,9.31877E+11,1.01562E+12,1.04227E+12,1.1191E+12,1.05869E+12,1.18609E+12,,,,,,,,,,,
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.030050653,5.557263689,5.006668426,4.8763223,5.033069183,5.069785901,5.17429154,5.01928768,-2.065004941,3.691240112,,,,,,,,,,,
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3550,3710,3600,3420,3400,3530,3850,4070,3900,4180,,,,,,,,,,,
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9370,9710,9890,9880,10150,10600,11320,11980,11820,12680,,,,,,,,,,,
Indonesia,IDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,8.89279E+11,9.39755E+11,9.22996E+11,8.86547E+11,8.90494E+11,9.34208E+11,1.02816E+12,1.09663E+12,1.05988E+12,1.14308E+12,,,,,,,,,,,
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.34531E+12,2.45927E+12,2.53433E+12,2.55988E+12,2.65703E+12,2.80242E+12,3.02372E+12,3.23029E+12,3.2139E+12,3.47117E+12,,,,,,,,,,,
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,35.07159361,33.83135679,34.60034391,34.06279218,33.8587393,33.7105948,34.57058583,33.78014238,32.35459061,31.45992115,,,,,,,,,,,
Indonesia,IDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,10.67781376,9.566182732,9.281733819,8.88659189,7.998417961,8.446123171,8.212824228,8.092030411,8.424664172,7.203446305,,,,,,,,,,,
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,82,87,86,87,88,90,89,88,76,72,,,,,,,,,,,
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.98851951,24.7137963,24.41419099,20.77746098,18.33234795,19.17819264,22.07156246,19.03624974,15.70417423,18.86195672,,,,,,,,,,,
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,7,7,7,6.9,6.8,6.7,6.8,7.1,7.1,7,,,,,,,,,,,
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,43.59374442,42.63567744,41.92834213,40.0478624,39.30844398,39.3791548,39.72973745,38.951768,38.25160517,39.8587969,,,,,,,,,,,
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.753878753,4.965990291,5.443174549,3.98024266,2.438924087,4.292678122,3.818323569,1.5984885,-0.436578123,6.015274347,,,,,,,,,,,
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.973,69.264,69.533,69.699,69.798,69.936,70.338,70.518,68.808,..,,,,,,,,,,,
Indonesia,IDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,41.58791957,40.45712164,39.79188691,34.04304562,30.06221749,32.0726653,35.38732365,30.288539,28.80241682,35.90704971,,,,,,,,,,,
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.711549473,0.918769839,0.777855178,0.882266734,0.792220213,0.865191376,0.718949727,0.728504562,0.859788806,0.695925939,,,,,,,,,,,
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,112.6850884,123.6702315,127.0667453,130.8216306,147.24962,164.5351584,119.6084851,126.5946679,130.8110952,133.6505363,,,,,,,,,,,
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,31.2,30,28.8,27.7,26.6,25.6,24.6,23.8,22.9,22.2,,,,,,,,,,,
Indonesia,IDN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,129.0984665,121.8435134,119.0541123,116.1478699,115.0697358,117.463601,115.8501958,115.376208,113.4371835,..,,,,,,,,,,,
Indonesia,IDN,Net migration,SM.POP.NETM,-38499,-36670,-37324,-37991,-38653,-39282,-39878,-40567,-24999,-14992,,,,,,,,,,,
Indonesia,IDN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,69010002.14,69470001.22,-381940002.4,-28459999.08,-108279998.8,280190002.4,962690002.4,-693369995.1,1209829956,612380004.9,,,,,,,,,,,
Indonesia,IDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,7212196578,7614419340,8551164469,9659168639,8906655811,8989529971,11215344812,11666395059,9650926142,9402427089,,,,,,,,,,,
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,133.2730561,134.8992569,136.4725262,137.9969896,139.4660624,140.8767911,142.2445488,143.5846338,144.7963882,..,,,,,,,,,,,
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.255941458,1.21281781,1.159506642,1.110854932,1.058942059,1.006439524,0.966206436,0.937689274,0.840389268,0.694717688,,,,,,,,,,,
Indonesia,IDN,"Population, total",SP.POP.TOTL,250222695,253275918,256229761,259091970,261850182,264498852,267066843,269582878,271857970,273753191,,,,,,,,,,,
Indonesia,IDN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,13.7,11.2,9.3,8.3,7.5,6.6,5.4,4.4,3.8,3.5,,,,,,,,,,,
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,12,11.4,11.3,11.2,10.9,10.6,9.8,9.4,9.8,..,,,,,,,,,,,
Indonesia,IDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3,,,,,,,,,,,
Indonesia,IDN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,19.9,..,..,..,..,17.7,..,..,..,,,,,,,,,,,
Indonesia,IDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,103.098259,101.1456299,103.4515305,..,..,100.8259201,102.3348389,..,..,..,,,,,,,,,,,
Indonesia,IDN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,15.46843732,15.00494556,14.61652911,12.96669934,12.47382327,12.17664757,12.99328466,12.34853846,10.54063387,..,,,,,,,,,,,
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.2734222,106.8415909,106.0734024,105.9602432,105.6098785,105.9114304,106.41082,90.98205566,90.1439209,..,,,,,,,,,,,
Indonesia,IDN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.008219957,0.984489977,0.982280016,0.985639989,0.995899975,0.993650019,0.993399978,..,..,..,,,,,,,,,,,
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,80.45233154,82.63764191,82.68238068,86.12274933,84.95211792,87.05921936,88.91017151,..,..,..,,,,,,,,,,,
Indonesia,IDN,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,83.33333333,80,83.33333333,84.44446667,86.66666667,86.66666667,85.55556667,88.8889,85.55556667,..,,,,,,,,,,,
Indonesia,IDN,Surface area (sq. km),AG.SRF.TOTL.K2,1910930,1910930,1910931,1913580,1913580,1916820,1916862.2,1916906.77,1916906.77,..,,,,,,,,,,,
Indonesia,IDN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.38058994,11.28530146,10.83552375,10.75348778,10.3363487,9.87729308,10.23014302,9.751961808,8.312977387,..,,,,,,,,,,,
Indonesia,IDN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,5.063359019,5.268233446,5.268233446,5.268239694,5.268443554,5.268443554,,,,,,,,,,,
Indonesia,IDN,Time required to start a business (days),IC.REG.DURS,..,76.9,53.9,49.3,26.3,24.5,21,12.6,..,..,,,,,,,,,,,
Indonesia,IDN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,17.43003316,19.96524081,29.91739054,34.60619961,37.47857528,29.43508718,25.07242782,39.41267951,36.70143926,28.78405449,,,,,,,,,,,
Indonesia,IDN,Urban population growth (annual %),SP.URB.GROW,2.592946074,2.528333014,2.459840852,2.390745353,2.318954028,2.239796021,2.177306227,2.123580212,2.005320259,1.834015854,,,,,,,,,,,
Italy,ITA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,6.503,5.954,5.675,5.214,4.883,4.438,4.133,3.878,3.881,..,,,,,,,,,,,
Italy,ITA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.970753135,2.144589807,1.99786089,2.065236762,1.928373307,1.972684673,1.945420074,1.907295723,2.008928706,1.929462826,,,,,,,,,,,
Italy,ITA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,18.62162698,18.66175342,18.65846575,18.65517808,18.65517808,18.65517808,18.65517808,18.65517808,..,..,,,,,,,,,,,
Italy,ITA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,99.9,99.9,99.9,99.9,99.9,99.9,99.8,..,..,,,,,,,,,,,
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.327708948,5.751905744,5.38747546,5.563259469,5.498165145,5.437857589,5.37687093,5.311315442,..,..,,,,,,,,,,,
Italy,ITA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,65.1,..,..,..,..,..,..,..,..,,,,,,,,,,,
Italy,ITA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,
Italy,ITA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5397.741477,5159.183655,5002.40668,..,..,..,..,..,..,..,,,,,,,,,,,
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2709.297728,2579.472543,2414.484002,2481.754645,..,..,..,..,..,..,,,,,,,,,,,
Italy,ITA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.37924284,28.63324308,29.10882819,29.71598237,29.32789075,30.73373332,31.3535542,31.60241973,29.44323733,32.66980552,,,,,,,,,,,
Italy,ITA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,
Italy,ITA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.43,1.39,1.37,1.35,1.34,1.32,1.29,1.27,1.24,..,,,,,,,,,,,
Italy,ITA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,34901033.01,19531411962,17032744039,13303439230,25656663795,11138429977,44249715319,31185214397,-22090942205,18911500067,,,,,,,,,,,
Italy,ITA,Forest area (sq. km),AG.LND.FRST.K2,91356.56,91894.64,92432.72,92970.8,93508.9,94047,94585.1,95123.2,95661.3,..,,,,,,,,,,,
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2.08696E+12,2.14192E+12,2.16201E+12,1.83664E+12,1.87707E+12,1.9618E+12,2.09193E+12,2.0113E+12,1.89676E+12,2.1077E+12,,,,,,,,,,,
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.980905768,-1.841065451,-0.004547542,0.778304351,1.293462732,1.667859041,0.925810941,0.483198317,-9.039953411,6.737277123,,,,,,,,,,,
Italy,ITA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,36220,35570,34910,33000,31970,31380,33850,34930,32410,35990,,,,,,,,,,,
Italy,ITA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,36440,36250,36200,36640,40040,41810,43510,46190,43570,46930,,,,,,,,,,,
Italy,ITA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.15661E+12,2.14231E+12,2.12231E+12,2.00402E+12,1.93826E+12,1.89945E+12,2.04524E+12,2.08643E+12,1.92639E+12,2.12712E+12,,,,,,,,,,,
